,user,item,rating
6965,47,4022,3.0
7595,51,2490,3.0
52241,339,59315,3.5
13197,84,585,3.0
18183,115,1222,5.0
63957,414,5452,1.0
62264,413,3408,4.0
87963,567,88356,0.5
54616,359,52604,4.0
54555,359,405,2.5
91184,590,48738,4.0
79630,495,7445,4.5
99719,610,3362,5.0
42815,288,3688,1.0
21916,143,6155,4.0
16143,104,7361,2.5
1797,18,318,5.0
91336,592,303,3.0
85204,554,307,5.0
78590,489,914,5.0
10600,68,1457,3.5
14146,91,150,3.5
31971,219,44195,5.0
91100,590,6957,2.5
96123,603,97,4.0
99098,608,2841,3.5
50210,325,183,4.0
42912,288,4643,3.0
54828,362,48516,4.0
57053,380,1282,3.0
43304,290,1258,4.0
67156,434,1387,4.0
12622,80,44974,4.5
68762,448,673,3.0
85485,555,1439,3.0
90522,590,10,3.5
75014,474,26776,3.5
28504,198,3156,3.0
81907,517,102407,3.0
78518,489,342,4.5
67572,437,1268,4.0
20727,137,110,4.0
36711,249,5903,4.5
52876,346,32587,2.5
89512,580,2951,5.0
57873,380,81591,4.0
90817,590,2300,4.0
87111,562,1061,3.5
100653,610,106072,3.5
20596,135,4085,4.0
48224,312,5451,4.0
94725,599,71327,3.5
80648,509,46972,3.0
21496,140,4889,3.0
20961,139,7147,1.5
72621,469,1292,5.0
57462,380,5784,3.0
4344,28,2231,2.5
52828,346,5812,3.5
70078,448,97836,2.5
9742,64,3535,5.0
45700,303,1394,4.0
26310,182,1301,4.0
67515,437,371,4.0
37558,254,50,4.5
94938,599,105720,3.0
57665,380,34162,3.0
87727,566,57,3.0
94666,599,59387,3.0
75860,477,6934,3.5
17165,109,477,3.0
53976,356,3793,3.5
87883,567,30810,4.0
78617,489,1096,5.0
64823,414,85510,4.0
66009,425,1589,3.5
1342,12,2485,5.0
74078,474,3470,3.5
82211,522,110,4.0
53112,351,6377,3.0
34082,232,4270,2.5
81199,514,1984,2.0
93641,599,3362,3.5
76433,480,1610,4.5
57401,380,4878,4.0
56834,378,90600,3.5
99958,610,6365,4.0
51489,332,3108,3.5
51810,335,110,4.0
52955,348,2325,5.0
16337,105,3578,4.0
86834,561,4128,4.0
38392,263,5013,4.5
70440,448,145839,2.5
80663,509,52694,3.0
100431,610,74795,3.0
73777,474,2353,3.5
54123,357,1,5.0
36852,249,44972,2.0
90688,590,1248,4.0
91770,596,593,4.0
78438,488,3996,4.5
40629,275,904,5.0
17544,111,46972,3.5
83241,527,1968,5.0
65952,425,736,2.5
52738,346,714,3.5
89278,579,1909,4.0
22044,144,1682,2.5
6383,43,413,3.0
98742,608,374,0.5
583,6,36,5.0
92959,599,924,5.0
37997,260,910,2.5
7505,51,1276,5.0
78720,489,2145,3.5
42886,288,4047,3.0
28258,195,4246,5.0
8334,57,2080,4.0
95640,600,4308,4.0
74518,474,5955,3.5
56465,374,150,3.0
62976,414,2020,5.0
82034,520,1527,3.5
84955,552,653,1.5
24690,171,994,5.0
32955,224,2918,5.0
35810,242,410,3.0
100728,610,117867,4.0
87245,562,6377,4.5
95989,602,144,3.0
17317,111,1895,4.0
5851,41,106918,4.0
85785,555,3442,1.0
69559,448,6957,4.0
72231,465,1944,4.0
53488,352,139385,5.0
23623,160,4011,4.5
57418,380,5065,2.5
56341,372,1408,5.0
52856,346,7396,4.0
27580,187,1080,4.0
24549,169,6331,5.0
20434,135,1385,3.0
6533,45,480,4.0
47578,307,42002,2.0
40072,274,6687,2.0
68380,444,97,5.0
80134,503,6377,3.0
5470,39,745,4.0
44223,294,2149,4.0
90704,590,1284,3.5
37374,249,143367,3.0
81935,518,1215,4.0
47283,307,4744,1.5
53471,352,115149,4.0
54085,356,48744,4.5
60240,387,52644,4.0
78632,489,1230,2.5
61515,405,49932,5.0
10607,68,1513,3.5
6519,45,357,4.0
31728,219,2723,4.0
79864,498,333,5.0
57250,380,2985,5.0
7523,51,1639,5.0
21502,140,4963,3.0
82420,523,1721,5.0
49706,318,92475,4.5
77154,482,2792,4.0
49916,320,71535,4.0
26479,182,2443,4.0
87690,565,32,5.0
92438,597,2105,3.0
57989,380,109374,4.0
13532,88,8665,4.5
92282,597,1171,5.0
29203,200,31878,5.0
45865,304,1380,4.0
63229,414,2779,3.0
65589,420,56757,4.0
30610,214,648,3.0
13068,83,71535,2.0
38308,263,1641,4.0
8495,57,3686,3.0
38825,266,2804,4.0
14183,91,353,5.0
31797,219,4238,3.0
15121,97,858,5.0
18859,122,780,4.0
8106,57,527,5.0
59992,387,6666,4.5
22618,154,86644,0.5
62661,414,1016,3.0
6388,43,435,5.0
90199,586,102125,4.5
17791,111,128520,5.0
61197,400,164179,4.5
83081,525,117533,3.0
78657,489,1393,3.0
24497,169,4951,4.5
85616,555,2348,4.0
64314,414,8529,4.0
20475,135,1892,4.0
90631,590,942,4.0
19796,129,8644,4.0
72907,469,3788,4.0
10655,68,1792,4.0
14419,91,2291,4.0
49149,318,2495,4.5
58271,381,2953,2.0
333,4,492,5.0
71132,453,4447,4.0
70205,448,109183,2.0
34045,232,3717,3.5
80831,509,117529,3.5
21914,143,5418,2.0
7503,51,1267,4.0
62457,414,361,2.0
12020,74,194,5.0
60789,391,5541,3.0
55336,367,3615,4.0
31678,219,1953,3.5
26902,182,5464,4.0
80166,503,94015,0.5
44940,298,6942,2.0
33682,229,165,3.0
77431,483,1968,3.5
1542,15,101864,4.0
81007,512,151,5.0
13950,89,127134,3.5
49997,322,912,5.0
35234,237,6373,3.0
49545,318,67508,4.0
42039,287,2762,2.0
75036,474,30749,4.5
53052,350,858,3.0
2469,19,1073,4.0
80710,509,68358,3.5
32041,219,60072,3.0
34688,232,65682,3.5
2879,19,3263,2.0
25250,177,3477,2.5
44999,298,8958,3.0
86532,560,97306,3.0
27959,191,178,1.0
9167,63,165,4.0
41323,280,4018,3.0
8025,56,434,3.0
31373,217,2735,4.0
26410,182,1923,3.0
20000,132,1079,3.5
98496,607,296,3.0
86700,561,1674,3.0
29903,204,86320,0.5
62439,414,333,3.0
87061,561,112623,3.5
3457,21,58025,2.0
43096,288,36401,3.0
29769,202,3707,3.0
82002,520,586,4.0
34429,232,36529,3.5
87498,563,104906,4.0
35450,239,3147,4.5
66154,425,7153,4.0
90887,590,2947,4.5
27475,186,3360,4.0
81418,514,88744,4.0
74802,474,7366,3.5
95824,600,39444,1.0
84442,542,1997,1.5
98570,607,1717,5.0
91122,590,7570,2.0
32543,221,7728,4.0
45598,301,3897,3.5
10522,68,1027,3.0
76964,480,36535,4.0
9689,64,2746,4.0
39622,274,2324,4.0
23760,163,1821,3.0
95273,600,1097,2.0
79252,491,4896,5.0
26027,181,317,3.0
21656,140,33679,3.0
26830,182,4865,2.5
67116,434,588,4.0
88021,567,106487,2.5
4834,29,70286,4.0
31288,217,2334,3.0
93138,599,1466,3.0
29110,200,4306,3.0
46419,305,74324,4.5
45797,304,590,5.0
12403,77,7361,2.0
30910,217,157,2.0
42574,288,2404,1.0
78181,484,42725,4.0
100657,610,106782,4.5
78710,489,2025,3.5
30840,216,3210,4.0
1749,17,5971,4.0
79031,489,49286,4.5
83963,534,90522,3.5
47941,310,1101,0.5
8807,62,1089,5.0
66270,426,69844,5.0
44965,298,7371,1.5
46386,305,68157,5.0
68032,438,6297,2.5
16074,104,3911,3.0
21904,143,2144,5.0
62413,414,266,5.0
68165,438,32019,3.0
24200,167,7247,2.5
16419,105,5313,3.0
1181,10,49272,5.0
91362,592,437,3.0
45105,298,53993,0.5
42234,288,991,2.0
37649,254,30707,4.5
60121,387,8656,3.0
60452,391,500,4.0
96268,603,778,2.0
32148,220,2997,5.0
72289,466,2571,4.0
91036,590,4993,4.5
47748,308,1036,1.0
68831,448,1208,4.0
67469,437,32,4.0
28286,196,2028,3.0
85721,555,2829,1.0
57983,380,106642,5.0
42130,288,95,1.0
6754,45,3176,4.0
94547,599,44731,0.5
76639,480,3994,4.5
59849,387,4467,3.5
82518,524,329,3.0
18484,117,733,3.0
83959,534,88785,3.5
39487,274,1499,3.5
77965,484,262,4.0
90456,588,344,3.0
2638,19,2002,3.0
13109,84,165,3.0
24383,169,1083,4.0
67093,434,163,3.0
40577,275,21,5.0
5481,39,1089,5.0
98186,606,6874,4.5
17585,111,56174,2.5
62366,414,163,4.0
93536,599,2937,2.5
96314,603,988,3.0
89201,577,2944,4.0
93474,599,2657,3.0
9601,64,1682,4.0
16458,105,6373,4.0
65073,415,7361,5.0
57195,380,2455,5.0
59471,387,1333,3.5
53578,353,590,4.0
33205,226,1704,4.0
62097,411,419,2.0
77802,483,57669,4.5
56710,377,2384,4.5
73147,474,215,3.5
91467,593,4979,2.5
2547,19,1517,3.0
62647,414,969,4.0
75334,475,108190,3.5
44767,298,3967,2.0
26735,182,4017,5.0
33508,226,37384,2.5
74216,474,4081,1.5
89926,584,204,4.0
59464,387,1299,4.0
70775,452,2762,5.0
24418,169,2012,4.5
86562,560,122904,3.0
84744,548,3578,4.0
98420,606,48032,4.0
8111,57,552,2.0
76258,480,173,2.0
99873,610,4979,4.0
61700,408,111781,5.0
11682,70,1246,5.0
75866,477,7335,4.0
56807,378,3949,3.5
10222,66,4149,4.0
20635,136,161,4.0
40749,275,1968,4.0
39928,274,4735,2.5
85571,555,2091,3.0
54494,357,79132,4.0
806,6,589,3.0
28586,199,223,3.0
48315,313,1198,5.0
39484,274,1476,3.5
14839,94,253,1.0
71487,460,8961,4.5
25310,177,4447,4.0
55090,365,99007,2.5
55267,367,1582,3.0
16119,104,6012,3.0
19219,124,4226,4.5
30345,212,8641,3.5
43035,288,7361,4.5
71687,462,2159,4.0
39050,269,778,4.0
15886,103,79572,2.5
97911,606,3587,3.5
642,6,204,3.0
44206,294,2078,4.0
622,6,159,3.0
58947,384,3543,5.0
50988,330,377,0.5
18049,113,1897,4.0
28649,199,1101,2.0
92495,597,2411,2.0
32566,221,27776,4.5
80167,503,94130,3.5
75766,477,4489,4.0
99293,608,4886,4.0
39261,274,111,3.0
81476,514,187593,3.5
57273,380,3253,3.0
70369,448,133419,3.0
43079,288,32587,4.5
46511,305,103883,4.0
35142,235,356,5.0
72899,469,3698,3.0
96041,602,354,3.0
61980,410,3911,4.0
6202,42,3173,4.0
12944,82,6879,3.5
82296,522,4011,4.0
52825,346,5481,2.0
98201,606,6989,3.5
11235,68,33437,3.0
46754,307,94,3.5
95942,601,89745,4.5
46540,305,111360,2.5
12795,82,1377,2.5
74628,474,6579,3.5
54486,357,69844,4.5
75260,475,6333,4.0
50798,328,2791,5.0
34210,232,6503,2.5
12000,73,117881,4.0
90437,588,163,3.0
39299,274,345,4.0
56207,372,474,4.0
94396,599,26745,2.5
83871,534,63113,3.5
57011,380,1073,4.0
90839,590,2422,2.0
1765,17,68358,4.5
35736,241,5970,4.0
14452,91,2692,4.0
29276,201,150,4.0
4680,28,55290,3.0
97492,606,902,5.0
6864,45,33493,5.0
25236,177,3176,3.0
58721,382,34319,3.5
74908,474,8465,3.5
80303,506,52975,3.0
30668,215,2005,4.5
74806,474,7414,2.5
47602,307,46976,3.5
8314,57,1884,2.0
95432,600,2167,1.5
73933,474,2951,3.0
64318,414,8636,4.5
60624,391,2288,2.0
58147,381,653,3.0
47449,307,7030,3.0
24441,169,2792,5.0
19580,125,167790,3.5
64221,414,6936,3.0
90969,590,3793,3.0
58340,381,4993,4.0
59670,387,2871,4.0
86399,560,39183,3.0
5099,33,919,5.0
20834,137,3578,3.5
13889,89,101283,3.0
3423,21,34150,3.0
64551,414,47894,4.0
69907,448,82202,1.5
60138,387,26052,4.0
81542,517,272,1.0
99429,608,7451,3.5
23072,156,7107,3.5
65646,422,1252,4.0
60469,391,780,1.0
51205,331,1213,5.0
37113,249,86644,3.5
11002,68,4545,2.5
47792,308,40815,5.0
74943,474,8753,3.5
52041,339,1178,4.5
52416,341,1370,4.0
64695,414,58839,2.5
78886,489,4993,4.0
34830,233,6377,4.0
77342,483,1059,4.0
96543,603,1885,4.0
49047,318,913,3.5
89648,580,7001,2.5
93265,599,1960,3.5
39634,274,2392,1.5
81950,518,3897,4.5
86946,561,48394,1.5
21644,140,30749,3.0
91164,590,40583,3.5
24048,166,51935,4.5
49628,318,79134,4.0
98756,608,441,4.5
52617,344,3996,3.0
82593,524,1240,4.0
4399,28,3250,4.0
7143,50,1199,4.0
29582,202,1674,4.0
81330,514,5041,1.5
6449,44,667,3.0
61041,396,1747,3.0
63519,414,3826,2.0
42260,288,1036,3.0
64522,414,45672,2.5
89365,580,593,4.5
42614,288,2530,2.0
32928,224,1210,2.0
62610,414,805,2.0
30933,217,303,2.0
13101,84,122,3.0
24950,177,508,3.5
29662,202,2571,4.0
19612,126,367,5.0
2632,19,1972,1.0
76437,480,1645,3.0
80829,509,117133,3.5
73955,474,3039,4.0
52879,346,48394,4.5
54044,356,8366,5.0
56763,377,7304,4.0
51863,336,1722,4.5
72548,469,1080,5.0
38201,262,233,3.0
100448,610,78626,3.5
88986,574,300,3.0
16015,104,1580,3.0
45556,301,589,0.5
26199,182,608,5.0
64542,414,47044,3.0
68519,446,231,1.0
67417,436,434,3.0
5165,33,2302,3.0
94123,599,6299,3.0
57271,380,3213,5.0
17138,109,346,4.0
87743,566,256,3.0
78750,489,2541,2.0
82526,524,377,5.0
24415,169,1962,4.5
14658,91,6874,4.0
12230,75,1653,2.0
92838,599,516,2.5
93346,599,2252,3.0
13772,89,56367,2.0
64062,414,6002,3.5
42085,287,5673,5.0
88502,571,2867,5.0
20419,135,1261,3.0
61646,408,51662,4.0
97060,604,95,4.0
79729,495,104211,4.5
99647,610,1485,3.0
8572,58,349,3.0
76602,480,3623,2.5
73788,474,2393,3.5
968,7,6863,4.5
95530,600,2840,1.0
55096,365,101415,1.5
3521,21,90249,3.5
96926,603,3586,4.0
78577,489,804,2.0
17468,111,6874,3.5
18981,122,8644,4.0
18045,113,1733,4.0
1034,8,50,5.0
1509,15,7438,3.0
41099,279,1258,5.0
56484,374,590,3.0
19496,125,122904,4.5
97522,606,994,5.0
47649,307,54256,4.5
68302,441,7438,5.0
6699,45,2470,1.0
92503,597,2427,5.0
14945,95,2571,5.0
75885,477,8622,4.0
19276,125,2918,4.0
45313,298,88812,1.5
80638,509,44191,4.0
91767,596,581,4.0
88617,572,1834,4.0
93790,599,4022,2.5
76307,480,500,4.0
72033,464,16,4.5
11543,68,87232,4.5
27153,184,84152,4.5
67700,438,1431,3.0
4969,32,357,3.0
57677,380,37380,4.0
4423,28,3702,3.5
95988,602,141,4.0
43751,292,7573,4.0
36150,246,82202,4.0
53391,352,68157,5.0
35596,240,135,4.0
26540,182,2843,5.0
83355,528,1961,3.5
84718,547,1273,5.0
61022,395,1032,1.0
28503,198,3147,5.0
13600,89,2059,1.5
67286,434,49272,4.0
72501,469,555,5.0
97970,606,4239,3.5
27316,186,364,4.0
62079,411,348,2.0
100710,610,113862,4.0
32218,220,49272,4.0
58945,384,3471,5.0
20023,132,1345,3.0
59034,385,497,4.0
10739,68,2324,2.5
36374,249,1,4.0
76031,478,786,2.0
28067,194,48,2.0
91702,594,7169,5.0
35363,239,1196,5.0
70248,448,112552,4.5
59436,387,1250,4.0
95438,600,2279,2.5
14469,91,2804,3.5
33571,227,1196,4.0
71029,453,3006,4.0
79787,496,99149,4.0
16878,105,141830,4.5
22453,153,1356,0.5
54103,356,56921,5.0
67918,438,4639,2.5
82854,525,6188,1.0
52664,345,932,5.0
60005,387,6777,3.0
13267,84,1079,5.0
61905,410,1267,4.0
29359,201,2355,5.0
1333,12,920,4.5
17741,111,104644,0.5
34978,234,1259,4.0
26649,182,3617,2.0
92675,599,111,3.5
18941,122,3968,4.0
99535,610,6,5.0
55231,367,902,3.0
41116,279,2797,2.0
27877,190,4896,5.0
70992,453,2424,4.0
19266,125,2318,3.5
95365,600,1732,3.5
47667,307,55729,3.0
99227,608,4052,4.5
66721,430,318,5.0
15682,103,1954,5.0
73378,474,1088,3.5
41720,283,1265,3.0
39258,274,101,3.5
42687,288,2948,3.0
24478,169,4193,4.0
33758,230,590,2.5
36739,249,6593,3.5
28168,195,1921,2.0
60012,387,6872,0.5
6891,46,231,3.0
78334,487,6874,3.5
15596,103,410,4.0
46597,305,143969,4.5
91117,590,7373,2.5
3799,23,858,3.5
8999,62,72011,3.5
100305,610,58025,2.5
63279,414,2951,4.0
85695,555,2694,4.0
20892,139,3300,2.0
49925,321,150,4.0
48392,313,1997,5.0
66753,430,3745,4.0
19207,124,2161,3.5
41493,282,919,5.0
55538,368,1233,4.0
61518,405,54995,3.5
24201,167,7842,5.0
63096,414,2353,4.0
98036,606,4883,4.0
19625,126,593,3.0
75711,477,3114,3.0
73173,474,300,4.0
35544,239,44665,5.0
71527,461,1036,0.5
16778,105,99145,4.5
15943,104,10,3.0
45948,305,32,5.0
19786,129,6863,4.0
66489,428,2232,4.0
88948,573,76251,4.5
50303,325,1676,4.0
18547,119,434,4.0
14798,93,2174,4.0
67570,437,1259,3.0
53612,354,589,4.5
96827,603,3115,4.0
39461,274,1345,3.5
71546,462,16,3.5
69080,448,2706,3.5
37779,256,4447,4.0
90324,587,1367,3.0
84528,543,165,5.0
82646,525,586,3.5
70589,450,3471,4.0
79851,498,110,5.0
83571,533,125914,3.0
32826,222,99145,3.5
75054,474,32022,3.0
8084,57,380,4.0
12883,82,5065,3.0
30632,215,593,3.0
32542,221,7698,4.0
34468,232,42011,3.0
72499,469,551,4.0
45910,304,2019,4.0
28370,198,441,4.0
3114,20,3882,2.5
28366,198,357,5.0
79430,493,1170,3.0
49312,318,7064,3.5
69323,448,4255,0.5
12598,80,6754,5.0
22118,145,595,4.0
61137,399,2194,5.0
5476,39,1027,4.0
97382,606,80,4.0
322,4,342,5.0
72242,465,2527,4.0
24904,177,16,3.0
56330,372,1358,3.0
68088,438,7254,4.0
100007,610,7147,4.0
99928,610,5833,5.0
99649,610,1573,3.5
45231,298,72405,2.5
97454,606,551,3.0
87936,567,72998,1.0
3160,20,4718,3.0
78848,489,4022,3.5
34940,234,502,1.0
99889,610,5219,2.5
59006,385,337,5.0
86499,560,79132,4.0
48267,313,377,2.0
2723,19,2355,3.0
99306,608,5049,3.0
94907,599,98809,2.5
59694,387,3018,2.5
22945,156,2712,4.0
56871,379,527,3.0
25738,177,89492,4.0
74954,474,8809,4.0
87774,566,509,4.0
70674,452,1089,5.0
83032,525,89745,4.5
53160,351,78039,3.5
62370,414,170,3.0
32641,222,1247,3.5
73358,474,1029,3.0
79418,493,110,5.0
90815,590,2273,3.0
50805,328,3087,3.5
32422,221,2469,4.5
22670,155,2959,4.0
9946,65,527,4.0
34071,232,4019,3.5
32930,224,1265,5.0
29889,204,64969,3.5
27918,190,30749,4.0
97068,604,153,3.0
99524,609,731,4.0
16348,105,3735,4.0
28873,199,6378,3.5
58963,384,4361,3.0
31133,217,1438,3.0
55961,369,4351,3.5
36953,249,59014,0.5
64130,414,6349,3.0
50594,326,86504,5.0
16570,105,34048,3.5
88186,568,1298,5.0
60875,393,7438,5.0
3294,21,2376,4.5
25034,177,1096,4.5
22784,156,1084,5.0
21291,140,2067,4.0
71103,453,4021,4.0
48307,313,1089,5.0
96451,603,1374,1.0
15510,102,6,3.0
38878,267,2683,4.0
52101,339,3409,4.0
89056,577,39,3.0
40039,274,6250,3.5
92519,597,2517,3.0
40134,274,7369,1.5
3942,24,2617,3.5
40648,275,1079,5.0
59759,387,3578,3.0
89606,580,5876,3.0
75476,477,542,0.5
51554,332,7458,3.0
37458,251,1208,5.0
78609,489,1059,3.5
78660,489,1438,2.0
69082,448,2713,2.0
88417,571,610,4.0
33990,232,2021,3.5
57552,380,7310,4.0
36606,249,3552,3.0
33507,226,36708,2.5
76464,480,1997,3.0
36658,249,4489,3.5
100293,610,56620,3.0
49716,318,94959,3.5
40820,275,3046,5.0
80864,510,858,4.5
57669,380,34532,3.0
66647,428,7153,3.5
10785,68,2640,3.5
86881,561,6378,2.0
57061,380,1350,3.0
99567,610,464,4.0
7021,47,88405,1.0
36242,247,4886,4.0
35183,236,1982,5.0
75016,474,26965,3.0
69560,448,6979,3.0
58297,381,3755,3.5
25818,178,377,3.5
50297,325,1608,2.0
28960,200,500,3.0
10419,68,296,2.0
92827,599,481,2.0
60364,390,5220,1.5
85797,555,3525,4.0
32851,223,590,3.0
980,7,8665,3.5
43355,290,2020,4.0
92039,596,79702,3.5
22817,156,1247,5.0
66383,428,231,2.0
22754,156,908,5.0
53980,356,3897,5.0
35056,234,2628,3.0
6274,42,4062,4.0
10039,66,919,3.5
80747,509,81564,3.5
48813,317,457,3.0
90270,587,342,4.0
14045,89,167772,1.5
36734,249,6539,4.0
31796,219,4226,5.0
97607,606,1306,3.5
70720,452,1617,5.0
34484,232,44022,3.0
75081,474,37729,4.0
89065,577,356,5.0
46447,305,85414,3.5
86396,560,37733,4.5
80717,509,69644,2.5
55444,368,368,3.0
19608,126,344,1.0
40981,276,7,4.0
48506,313,3535,4.0
44842,298,5110,3.5
100054,610,8783,3.0
32906,223,8961,4.5
14979,95,4370,3.5
11272,68,44191,3.0
86688,561,1394,4.0
99564,610,412,2.0
18002,113,912,5.0
96770,603,2916,4.0
28929,199,57669,3.0
87965,567,89745,4.0
17873,111,170813,4.0
57469,380,5903,5.0
99053,608,2474,4.5
9728,64,3301,3.0
27486,186,3675,4.0
15146,97,4386,4.0
96055,602,428,3.0
83183,527,588,5.0
11528,68,81910,4.0
38199,262,225,3.0
21634,140,8529,3.5
15072,96,1198,5.0
79448,493,1918,4.0
8984,62,63992,1.0
74325,474,4677,1.5
56014,370,1089,2.5
73449,474,1252,4.0
38212,262,322,3.0
66362,428,9,2.0
31285,217,2306,2.0
62559,414,596,4.0
84504,542,8665,2.0
11138,68,7046,2.0
93635,599,3334,4.5
9578,64,1358,4.0
21759,141,3578,5.0
25579,177,53129,4.0
68770,448,761,3.0
6801,45,3996,5.0
62325,414,52,3.0
93075,599,1278,3.5
67054,432,91630,4.0
84428,542,1200,4.0
15787,103,5956,5.0
42844,288,3846,3.5
23362,160,1225,2.0
50137,323,509,3.5
33462,226,7154,3.0
89496,580,2628,4.0
96833,603,3158,3.0
63181,414,2605,1.0
90051,586,168,3.5
40021,274,5944,1.0
12497,79,1242,5.0
1433,14,784,1.0
100697,610,112556,4.0
96776,603,2929,3.0
24000,166,6711,5.0
64021,414,5792,3.5
5801,41,54272,4.0
11033,68,4979,2.5
51444,332,1748,3.5
18739,119,138210,5.0
11988,73,112138,4.0
79083,489,77561,4.0
95864,601,1,4.0
33693,229,296,5.0
28137,195,1233,3.0
41545,282,2355,4.0
8564,58,318,5.0
55399,368,16,4.0
31679,219,1954,4.5
77465,483,2269,3.0
100162,610,40148,3.0
1779,18,47,4.5
43047,288,8528,4.0
56430,373,371,3.0
79622,495,6942,4.5
52111,339,3996,3.0
58008,380,117529,3.0
54401,357,5617,3.5
80110,503,2389,3.5
95304,600,1270,4.5
23624,160,4021,5.0
31108,217,1304,3.0
93629,599,3298,2.0
89576,580,4878,4.0
27545,187,235,4.5
96877,603,3363,4.0
95423,600,2139,4.0
43561,292,1240,4.0
71878,462,32582,5.0
5914,42,276,4.0
64558,414,48319,2.0
79155,490,4993,3.5
43578,292,1610,4.0
2098,18,53972,3.0
46258,305,33493,3.5
85168,553,5059,5.0
37990,260,608,5.0
96267,603,766,4.0
46934,307,1265,3.0
46744,307,31,1.5
44773,298,3987,0.5
96339,603,1100,1.0
13541,88,54286,4.5
28479,198,2541,3.0
88064,567,117529,2.0
60578,391,1653,5.0
187,1,2916,4.0
55701,368,2529,3.0
82438,523,7147,5.0
48868,317,4262,5.0
67759,438,2278,4.0
79412,492,1438,5.0
68182,438,34334,2.5
54875,363,4993,3.0
94612,599,52281,3.0
12244,75,3681,5.0
77588,483,4011,4.0
54620,359,55247,2.5
98192,606,6944,3.0
65748,424,50,5.0
33754,230,586,3.5
8861,62,4896,4.5
49467,318,53996,3.5
83351,528,1240,4.0
34265,232,7294,2.5
46623,306,4306,3.0
52195,339,41569,3.5
57589,380,8666,1.0
58530,381,56152,3.5
88445,571,1355,1.0
82669,525,1029,1.5
72829,469,2985,3.0
73121,474,52,4.0
59609,387,2376,3.5
3751,22,52281,0.5
2779,19,2643,1.0
71995,462,184721,4.0
30074,210,6539,4.5
73030,472,858,5.0
41606,282,4246,4.0
88840,573,5956,3.0
79219,490,86345,4.0
14395,91,2058,3.0
18731,119,134853,4.0
4017,25,2571,5.0
11664,69,4880,5.0
98397,606,44301,3.5
53202,352,318,5.0
15577,103,101,4.0
40838,275,3328,5.0
60847,393,4027,4.0
71315,457,1374,5.0
38881,267,2762,2.0
2002,18,6333,4.0
31918,219,8807,4.0
42029,287,2392,0.5
4742,28,64614,4.0
27639,187,2858,4.0
67276,434,41997,4.0
94765,599,79091,3.0
23335,160,1035,2.0
91855,596,2723,3.5
18600,119,7454,3.5
73425,474,1220,3.0
3582,21,108932,1.0
2507,19,1322,2.0
59144,385,1297,4.0
85299,555,50,5.0
95029,599,139130,2.5
9699,64,2908,4.5
80013,501,61,3.0
28646,199,1094,3.0
77602,483,4343,3.0
43007,288,6753,4.0
18103,113,3831,5.0
27209,184,158035,3.5
97083,604,193,3.0
97092,604,253,5.0
86879,561,6365,2.5
17704,111,93510,5.0
18375,117,141,4.0
43756,292,8383,1.0
87293,562,66203,3.5
80010,501,36,3.0
18335,116,2915,3.0
72277,465,3704,3.0
6547,45,593,4.0
95067,599,168252,3.5
9958,65,8798,3.5
37470,252,1,4.5
84439,542,1721,3.0
58454,381,40815,4.0
48329,313,1240,5.0
80253,504,7151,4.0
96060,602,442,3.0
53606,354,480,4.0
61706,408,122904,3.5
88664,572,3037,5.0
25168,177,2302,3.0
75240,475,4232,4.5
75715,477,3243,3.0
44412,295,1287,2.0
70927,453,1407,1.0
97902,606,3535,3.0
3989,24,64957,4.0
85674,555,2527,4.0
77858,483,83132,4.0
75515,477,913,3.0
73941,474,2973,3.5
28870,199,6218,3.5
28713,199,1610,5.0
78281,486,356,5.0
19783,129,6537,3.5
75835,477,6373,4.0
72470,469,185,3.0
16614,105,51662,4.5
26797,182,4452,3.0
39514,274,1681,2.5
60341,390,2076,4.5
99250,608,4321,1.0
14463,91,2762,4.0
97033,603,4799,4.0
45314,298,89087,0.5
21868,142,225,4.0
65866,424,79132,2.5
100508,610,87222,3.5
82831,525,5218,3.0
64025,414,5812,3.5
90317,587,1259,4.0
26808,182,4644,3.5
29085,200,3809,2.0
39427,274,1210,4.0
71979,462,151311,3.0
17290,111,1036,2.0
4141,27,2085,3.0
95021,599,136012,1.5
10318,66,8665,5.0
84136,536,300,4.0
72545,469,1077,3.0
50518,326,5446,4.5
19838,130,318,5.0
71591,462,908,4.0
28657,199,1197,4.0
1233,10,95449,4.0
207,1,3247,3.0
86304,560,5785,3.5
64102,414,6269,4.0
93608,599,3247,3.0
23073,156,7137,4.0
49537,318,65037,3.5
91441,593,1784,3.5
38298,263,1357,4.0
9819,64,5299,4.5
56061,370,4993,4.5
72502,469,588,2.0
60036,387,7102,3.0
78681,489,1704,3.5
73928,474,2941,4.0
99369,608,6296,2.5
34168,232,5882,2.5
29575,202,1617,4.0
52011,339,16,4.5
83371,528,5254,4.0
52938,348,912,5.0
68866,448,1374,3.0
33483,226,8641,4.0
5941,42,418,3.0
99979,610,6708,3.5
80430,509,1517,3.5
63492,414,3735,4.0
62645,414,953,5.0
24502,169,4993,4.5
50168,323,111443,2.5
54193,357,858,5.0
65960,425,785,3.5
71943,462,89761,2.5
98562,607,1407,5.0
92717,599,230,2.0
94285,599,7802,3.0
92743,599,300,3.5
98124,606,6031,3.0
55131,365,113604,2.0
4910,31,1198,4.0
24973,177,709,2.5
69301,448,4132,4.0
63718,414,4527,3.0
4437,28,4019,3.0
47282,307,4732,2.0
48330,313,1247,3.0
57548,380,7163,4.0
91821,596,1801,3.0
